response;age;age_youngest_child;average#balance#feed#index;branch;debt_equity;gender;bad_payment;gold_card;pension_plan;household_debt_to_equity_ratio;income;marital;members_in_household;months_current_account;months_customer;call_center_contacts;loan_accounts;number_products;number_transactions;non_worker_percentage;white_collar_percentage;rfm_score
"NO";42;11;0;"Princeton";42;"M";0;0;0;70;45804.000000;"U";3;23;"36";0;1;0;0;11;17;0.000000
"NO";33;7;0;"Queensbury";33;"M";0;0;0;66;45822.000000;"S";5;41;"48";0;0;0;0;9;23;0.000000
"NO";59;31;0;"Foxton";59;"M";0;0;0;58;45804.000000;"M";5;21;"24";1;1;0;0;9;31;0.000000
"NO";44;16;0;"Foxton";44;"F";0;0;0;59;45804.000000;"M";6;14;"24";1;2;0;0;5;35;0.000000
"NO";34;6;0;"Princeton";34;"F";0;0;0;60;45757.000000;"S";6;-3;"0";1;0;0;0;13;26;0.000000
"NO";60;33;69;"Catburg";60;"M";0;0;0;64;45793.000000;"U";6;34;"36";1;0;3;1;13;22;12.735700
"NO";25;0;0;"Kingsville";25;"F";0;0;0;60;45781.000000;"S";7;35;"48";1;0;0;0;16;23;0.000000
"NO";41;13;147;"Catburg";41;"M";0;0;0;65;45791.000000;"S";2;6;"12";0;0;2;2;11;22;10.367300
"NO";52;19;0;"Ravensville";52;"M";0;0;0;56;45802.000000;"M";5;23;"36";2;2;0;0;11;31;0.000000
"NO";39;6;0;"Catburg";39;"M";0;0;0;43;45807.000000;"U";7;29;"36";4;0;0;0;10;45;0.000000
"NO";36;11;0;"Kingsville";36;"M";0;0;0;56;45753.000000;"M";3;9;"12";2;2;0;0;8;34;0.000000
"NO";48;16;189;"Foxton";48;"M";0;0;0;54;45829.000000;"S";4;33;"36";2;1;3;2;11;34;9.411330
"NO";53;22;0;"Ravensville";53;"M";0;0;0;56;45795.000000;"U";3;-2;"0";2;4;2;0;9;34;0.000000
"NO";37;7;0;"Queensbury";37;"M";0;0;0;60;45774.000000;"S";7;0;"12";1;2;0;0;12;26;0.000000
"NO";31;0;0;"Foxton";31;"F";0;0;0;51;45857.000000;"S";7;-5;"0";3;0;0;0;12;35;0.000000
"SI";34;4;156;"Ravensville";34;"M";0;0;0;69;45882.000000;"S";6;20;"24";0;0;4;12;11;19;18.706600
"NO";40;12;187;"Ravensville";40;"F";0;0;0;51;45871.000000;"M";4;38;"48";3;1;2;1;9;39;11.979000
"NO";51;22;0;"Ravensville";51;"M";0;0;0;37;45937.000000;"S";3;-2;"0";5;0;0;0;16;46;0.000000
"NO";47;18;0;"Princeton";47;"M";0;0;0;52;45915.000000;"S";7;5;"12";3;0;0;0;10;37;0.000000
"NO";43;8;0;"Ravensville";43;"F";0;0;0;61;45902.000000;"M";2;30;"36";1;2;0;0;8;30;0.000000
"SI";47;16;69;"Foxton";47;"M";0;0;0;54;45914.000000;"M";7;5;"12";2;1;2;1;8;37;9.569000
"NO";40;16;0;"Catburg";40;"F";0;1;0;50;45874.000000;"U";3;-7;"0";3;1;0;0;16;33;0.000000
"NO";23;0;0;"Catburg";23;"F";0;0;0;38;45904.000000;"S";4;26;"36";5;0;0;0;21;40;0.000000
"NO";41;9;0;"Catburg";41;"M";0;0;0;62;45893.000000;"U";7;-6;"0";1;5;0;0;9;27;0.000000
"SI";41;5;151;"Princeton";41;"M";0;0;0;66;45901.000000;"U";3;34;"36";0;1;4;8;12;20;15.467300
"NO";39;12;0;"Ravensville";39;"M";0;1;0;55;45900.000000;"S";6;17;"24";2;1;0;0;12;31;0.000000
"NO";53;22;403;"Ravensville";53;"F";0;0;1;46;45862.000000;"S";3;19;"24";4;0;0;3;9;44;12.169600
"NO";42;13;0;"Queensbury";42;"M";0;0;0;57;45932.000000;"U";2;29;"36";2;0;0;0;17;24;0.000000
"NO";25;0;223;"Foxton";25;"F";0;0;0;49;45904.000000;"S";4;37;"48";3;3;4;1;14;36;8.065670
"SI";38;5;249;"Kingsville";38;"F";0;0;0;54;45885.000000;"S";3;27;"36";2;0;5;2;17;28;8.648990
"NO";41;8;0;"Queensbury";41;"M";0;0;0;52;45886.000000;"S";2;10;"12";3;0;0;0;9;38;0.000000
"NO";35;5;273;"Foxton";35;"M";0;0;0;54;45901.000000;"S";4;37;"48";2;0;3;2;9;35;12.373000
"NO";44;14;0;"Ravensville";44;"M";0;0;0;62;45895.000000;"M";6;-2;"0";1;3;6;0;12;25;0.000000
"NO";58;27;0;"Foxton";58;"M";0;0;0;62;45946.000000;"U";4;36;"48";1;0;0;0;10;26;0.000000
"NO";32;5;0;"Kingsville";32;"M";0;0;0;55;45884.000000;"M";6;40;"48";2;1;0;0;12;32;0.000000
"NO";25;0;0;"Princeton";25;"M";0;0;0;64;45870.000000;"S";7;5;"12";0;0;0;0;14;21;0.000000
"NO";39;10;290;"Ravensville";39;"F";0;1;0;61;45948.000000;"M";7;23;"24";1;1;4;2;11;27;9.468000
"NO";27;0;125;"Catburg";27;"F";0;0;0;52;45919.000000;"S";6;10;"12";3;5;4;2;8;39;9.542320
"NO";45;18;0;"Ravensville";45;"F";0;0;0;50;45860.000000;"S";4;0;"12";3;1;0;0;8;40;0.000000
"NO";39;10;0;"Queensbury";39;"F";0;1;0;43;45940.000000;"M";7;12;"24";4;0;0;0;14;41;0.000000
"NO";25;0;300;"Foxton";25;"F";0;0;0;64;45893.000000;"S";5;14;"24";1;0;3;3;12;23;9.800330
"NO";40;14;0;"Foxton";40;"M";0;0;0;59;45852.000000;"U";6;-2;"0";2;0;1;0;12;28;0.000000
"NO";40;10;169;"Ravensville";40;"F";0;0;0;36;45890.000000;"U";3;13;"24";5;4;6;3;16;47;9.619650
"NO";39;7;244;"Ravensville";39;"F";0;0;0;51;45868.000000;"S";4;13;"24";3;0;3;2;11;37;8.643990
"NO";31;2;0;"Kingsville";31;"F";0;0;0;64;45880.000000;"S";2;-1;"0";1;1;0;0;12;23;0.000000
"NO";54;21;0;"Foxton";54;"M";0;0;0;57;45944.000000;"S";5;-4;"0";2;0;0;0;9;33;0.000000
"NO";29;3;0;"Foxton";29;"F";0;0;0;61;45900.000000;"M";3;35;"36";1;0;0;0;11;26;0.000000
"NO";20;0;0;"Kingsville";20;"F";0;0;0;60;45910.000000;"S";3;23;"36";1;1;0;0;8;31;0.000000
"NO";43;10;0;"Ravensville";43;"M";0;0;0;61;45876.000000;"S";7;23;"36";1;1;0;0;9;29;0.000000
"NO";30;0;66;"Kingsville";30;"F";0;1;0;69;45998.000000;"S";6;23;"36";0;3;1;1;13;17;8.959990
"NO";44;18;0;"Catburg";44;"M";0;0;0;61;46041.000000;"S";3;39;"48";1;2;0;0;10;27;0.000000
"NO";45;20;0;"Ravensville";45;"M";0;0;0;45;46039.000000;"U";4;37;"48";4;1;0;0;15;39;0.000000
"NO";37;6;0;"Kingsville";37;"M";0;0;0;64;46033.000000;"S";4;24;"36";0;0;0;0;16;18;0.000000
"NO";43;17;0;"Ravensville";43;"F";0;0;0;30;46045.000000;"S";6;5;"12";6;1;0;0;23;46;0.000000
"NO";43;15;0;"Queensbury";43;"M";0;0;0;48;46004.000000;"S";2;8;"12";3;0;0;0;12;38;0.000000
"NO";53;22;0;"Foxton";53;"F";0;0;0;52;45966.000000;"U";5;9;"12";2;4;0;0;10;36;0.000000
"NO";38;9;0;"Catburg";38;"M";0;1;0;51;45975.000000;"U";7;15;"24";3;0;0;0;15;32;0.000000
"NO";38;11;164;"Foxton";38;"F";0;0;0;49;45968.000000;"M";4;32;"36";3;1;3;1;11;38;11.383300
"NO";60;28;0;"Queensbury";60;"M";0;0;0;47;45980.000000;"M";5;30;"36";3;4;0;0;13;39;0.000000
"NO";37;12;289;"Princeton";37;"M";0;0;0;61;46012.000000;"M";6;35;"48";1;3;3;3;11;26;10.722300
"SI";30;2;490;"Ravensville";30;"M";0;0;0;56;45994.000000;"S";7;7;"12";2;0;1;25;5;37;31.904100
"NO";44;17;233;"Princeton";44;"M";0;0;0;71;46020.000000;"M";4;27;"36";0;4;3;1;9;18;7.619000
"NO";31;4;0;"Ravensville";31;"F";0;1;0;71;46020.000000;"M";4;-2;"0";0;2;0;0;9;18;0.000000
"NO";45;13;0;"Queensbury";45;"F";0;0;0;54;45957.000000;"U";6;19;"24";2;0;0;0;19;26;0.000000
"NO";19;0;164;"Princeton";19;"M";0;0;0;49;45989.000000;"S";4;20;"24";3;0;2;1;9;41;7.316660
"NO";42;14;174;"Kingsville";42;"F";0;0;0;60;45960.000000;"M";3;36;"48";1;0;3;1;10;28;9.269990
"NO";35;7;0;"Queensbury";35;"M";0;0;0;54;45970.000000;"M";6;19;"24";2;0;0;0;10;34;0.000000
"SI";54;28;585;"Kingsville";54;"M";0;0;0;55;46008.000000;"U";4;17;"24";2;0;6;9;19;24;15.998100
"NO";49;24;0;"Princeton";49;"F";0;0;0;55;46008.000000;"M";4;31;"36";2;0;0;0;19;24;0.000000
"NO";33;5;565;"Catburg";33;"F";0;0;1;54;46014.000000;"U";7;31;"36";2;0;1;13;15;29;19.697701
"NO";47;8;0;"Catburg";47;"M";0;1;0;61;46011.000000;"M";6;5;"12";1;7;0;0;5;33;0.000000
"NO";35;4;363;"Kingsville";35;"M";0;0;0;68;46022.000000;"M";7;16;"24";0;0;3;2;8;23;11.051300
"NO";32;5;0;"Queensbury";32;"M";0;0;0;64;46001.000000;"M";3;-2;"0";1;0;0;0;10;25;0.000000
"SI";39;10;89;"Ravensville";39;"M";0;0;0;41;45960.000000;"M";5;11;"12";4;1;4;1;17;40;7.455670
"NO";51;22;0;"Ravensville";51;"M";0;0;0;55;46050.000000;"U";3;7;"12";2;1;0;0;9;34;0.000000
"NO";21;0;483;"Queensbury";21;"M";0;0;0;62;45994.000000;"S";5;25;"36";1;1;4;4;10;27;12.883000
"NO";52;19;0;"Princeton";52;"F";0;0;0;61;45969.000000;"S";5;15;"24";1;0;0;0;8;30;0.000000
"NO";40;6;0;"Catburg";40;"F";0;0;0;63;46013.000000;"U";2;15;"24";1;0;0;0;7;28;0.000000
"NO";35;5;0;"Kingsville";35;"M";0;0;0;63;46013.000000;"U";2;16;"24";1;1;0;0;7;28;0.000000
"NO";41;13;182;"Princeton";41;"F";0;0;0;50;46045.000000;"M";7;9;"12";3;1;4;3;15;34;9.664930
"NO";37;11;75;"Catburg";37;"M";0;0;0;40;46000.000000;"U";4;31;"36";5;2;1;1;15;44;11.535700
"NO";33;3;0;"Foxton";33;"F";0;0;0;57;45998.000000;"M";3;-6;"0";2;2;0;0;23;19;0.000000
"NO";69;41;454;"Kingsville";69;"M";0;0;0;44;45979.000000;"U";1;11;"24";4;6;2;9;11;44;15.639900
"NO";36;10;0;"Foxton";36;"F";0;0;0;60;46006.000000;"S";4;34;"36";1;0;0;0;12;27;0.000000
"NO";16;0;399;"Ravensville";16;"F";0;0;0;48;46032.000000;"S";3;35;"36";3;1;1;1;13;38;7.699000
"NO";47;14;172;"Foxton";47;"F";0;0;0;62;45978.000000;"M";7;22;"24";1;1;2;2;12;25;8.419670
"NO";44;16;139;"Princeton";44;"F";0;0;0;52;45996.000000;"U";5;24;"36";3;0;3;2;16;31;10.329000
"NO";38;8;662;"Ravensville";38;"M";0;0;0;57;45977.000000;"U";3;14;"24";2;1;0;10;6;35;16.928600
"NO";47;17;0;"Foxton";47;"M";0;0;0;54;46023.000000;"S";5;36;"48";2;1;0;0;16;28;0.000000
"NO";46;17;220;"Princeton";46;"F";0;0;0;52;45967.000000;"S";6;28;"36";3;0;4;2;15;32;9.875660
"NO";37;8;0;"Kingsville";37;"M";0;0;0;46;46034.000000;"S";3;-1;"0";3;0;2;0;13;39;0.000000
"SI";43;13;138;"Princeton";43;"F";0;0;0;46;45954.000000;"M";4;7;"12";4;1;5;3;10;42;12.728900
"SI";12;0;437;"Princeton";12;"F";0;0;0;66;45995.000000;"S";2;6;"12";0;1;6;21;9;23;27.986401
"NO";44;15;0;"Princeton";44;"M";0;0;0;54;45968.000000;"U";7;17;"24";2;1;0;0;16;28;0.000000
"NO";48;22;0;"Ravensville";48;"M";0;0;0;58;46028.000000;"M";3;21;"24";2;1;0;0;9;32;0.000000
"NO";48;20;0;"Kingsville";48;"M";0;0;0;58;46028.000000;"S";3;19;"24";2;1;0;0;9;32;0.000000
"NO";38;11;712;"Catburg";38;"M";0;0;0;43;45985.000000;"S";2;32;"36";4;0;3;2;18;38;10.631300
"NO";41;12;199;"Princeton";41;"M";0;1;0;43;45985.000000;"M";2;33;"36";4;1;3;1;18;38;12.399000
"NO";42;13;0;"Princeton";42;"M";0;0;0;59;46041.000000;"U";7;-2;"0";1;0;0;0;12;28;0.000000
"NO";39;11;98;"Ravensville";39;"F";0;0;0;53;46013.000000;"M";6;23;"36";2;1;3;1;8;38;12.722300
"NO";46;12;0;"Foxton";46;"F";0;0;0;53;46013.000000;"U";6;-6;"0";2;2;0;0;8;38;0.000000
"NO";33;6;108;"Kingsville";33;"M";0;1;0;71;45951.000000;"M";6;34;"36";0;5;2;2;11;17;9.808000
"SI";38;8;951;"Foxton";38;"M";0;0;0;55;45968.000000;"M";7;23;"36";2;1;4;1;12;31;11.715700
"NO";56;21;0;"Foxton";56;"M";0;0;0;63;46040.000000;"S";2;-4;"0";1;0;0;0;13;23;0.000000
"SI";42;13;390;"Ravensville";42;"F";0;0;0;61;45984.000000;"M";5;33;"36";1;1;5;12;8;30;18.718700
"NO";41;13;76;"Ravensville";41;"F";0;0;0;40;45961.000000;"U";3;9;"12";5;2;1;1;15;44;12.069000
"NO";39;11;0;"Foxton";39;"F";0;0;0;67;45953.000000;"U";2;32;"36";0;2;0;0;6;26;0.000000
"NO";49;19;0;"Ravensville";49;"M";0;0;0;59;45968.000000;"S";2;34;"36";1;0;0;0;7;33;0.000000
"NO";39;4;74;"Queensbury";39;"M";0;0;0;69;46007.000000;"U";6;30;"36";0;0;4;1;4;26;10.869000
"NO";41;12;0;"Ravensville";41;"M";0;0;0;48;45992.000000;"M";4;16;"24";3;2;0;0;7;44;0.000000
"NO";42;13;98;"Queensbury";42;"M";0;0;0;59;45987.000000;"S";7;11;"24";1;4;6;6;8;32;12.398000
"NO";29;0;323;"Queensbury";29;"F";0;0;0;64;46007.000000;"S";6;22;"24";0;0;4;3;7;27;13.267700
"NO";41;13;107;"Ravensville";41;"M";0;0;0;57;45964.000000;"M";2;37;"48";2;1;5;3;14;27;9.997990
"NO";40;9;0;"Kingsville";40;"F";0;0;0;75;46019.000000;"U";4;-6;"0";0;1;0;0;9;15;0.000000
"NO";31;1;0;"Kingsville";31;"F";0;0;0;51;46037.000000;"U";2;15;"24";3;1;0;0;8;39;0.000000
"NO";30;1;349;"Kingsville";30;"F";0;0;0;30;46047.000000;"M";6;22;"24";6;3;3;1;15;54;9.982330
"NO";47;22;0;"Queensbury";47;"F";0;0;0;74;45979.000000;"S";4;6;"12";0;1;0;0;6;18;0.000000
"NO";20;0;0;"Ravensville";20;"M";0;0;0;31;45974.000000;"S";6;34;"36";6;0;0;0;13;55;0.000000
"NO";27;0;529;"Catburg";27;"M";0;0;0;55;45972.000000;"S";3;31;"36";2;4;4;4;10;34;12.242700
"NO";33;2;0;"Catburg";33;"F";0;0;0;44;46050.000000;"S";4;9;"12";4;5;0;0;11;43;0.000000
"NO";43;14;0;"Ravensville";43;"M";0;0;0;70;46027.000000;"U";7;-6;"0";0;2;0;0;14;14;0.000000
"NO";20;0;0;"Catburg";20;"M";0;0;0;57;45957.000000;"S";2;15;"24";2;0;0;0;8;33;0.000000
"NO";34;6;106;"Foxton";34;"M";0;0;0;60;46010.000000;"S";7;40;"48";1;0;2;2;6;32;11.427300
"NO";31;2;141;"Kingsville";31;"F";0;0;0;62;46142.000000;"M";7;28;"36";1;1;2;1;11;25;8.029000
"NO";24;0;0;"Catburg";24;"F";0;0;0;41;46112.000000;"S";4;14;"24";5;1;0;0;10;48;0.000000
"NO";36;9;0;"Queensbury";36;"M";0;0;0;59;46105.000000;"M";6;-4;"0";2;0;0;0;9;31;0.000000
"NO";21;0;0;"Foxton";21;"F";0;0;0;56;46089.000000;"S";4;30;"36";2;0;0;0;16;26;0.000000
"NO";24;0;0;"Princeton";24;"F";0;0;0;60;46061.000000;"S";3;20;"24";1;2;0;0;4;35;0.000000
"NO";49;21;564;"Princeton";49;"F";0;0;0;65;46051.000000;"S";2;11;"12";0;0;2;23;15;18;29.826799
"NO";34;9;0;"Queensbury";34;"F";0;0;0;34;46072.000000;"S";7;8;"12";6;1;0;0;18;46;0.000000
"NO";49;22;0;"Princeton";49;"F";0;0;0;59;46145.000000;"U";2;7;"12";1;3;0;0;5;35;0.000000
"NO";48;17;0;"Queensbury";48;"M";0;0;0;59;46145.000000;"M";3;-6;"0";1;2;0;0;5;35;0.000000
"NO";27;0;0;"Foxton";27;"F";0;0;0;63;46143.000000;"S";4;32;"36";1;2;0;0;13;23;0.000000
"SI";20;0;91;"Kingsville";20;"M";0;0;0;43;46109.000000;"S";6;12;"24";4;0;2;1;11;45;9.389000
"NO";60;30;0;"Catburg";60;"M";0;0;0;28;46128.000000;"M";4;-4;"0";7;0;0;0;14;56;0.000000
"NO";51;19;0;"Queensbury";51;"M";0;0;0;52;46123.000000;"U";6;38;"48";3;7;0;0;10;36;0.000000
"NO";32;5;0;"Queensbury";32;"M";0;0;0;62;46143.000000;"S";2;-4;"0";1;0;0;0;12;25;0.000000
"NO";18;0;0;"Princeton";18;"M";0;0;0;59;46106.000000;"S";7;37;"48";1;3;0;0;11;28;0.000000
"NO";46;15;92;"Kingsville";46;"M";0;0;0;41;46068.000000;"U";3;6;"12";5;0;5;2;8;50;12.922300
"NO";26;0;0;"Queensbury";26;"F";0;0;0;63;46081.000000;"S";5;28;"36";1;0;0;0;9;26;0.000000
"NO";43;14;201;"Princeton";43;"M";0;0;0;52;46112.000000;"S";7;27;"36";3;0;4;2;7;40;11.610800
"NO";36;7;0;"Princeton";36;"F";0;0;0;61;46108.000000;"S";5;7;"12";1;1;0;0;8;29;0.000000
"NO";40;11;0;"Ravensville";40;"F";0;0;0;70;46109.000000;"M";6;-5;"0";0;1;0;0;10;19;0.000000
"NO";52;26;0;"Kingsville";52;"M";0;0;0;45;46070.000000;"S";4;-1;"0";4;1;0;0;13;40;0.000000
"NO";56;29;0;"Kingsville";56;"F";0;0;0;62;46089.000000;"M";3;-6;"0";1;1;0;0;7;30;0.000000
"NO";42;13;287;"Queensbury";42;"F";0;0;0;50;46068.000000;"M";2;13;"24";3;1;5;2;10;38;11.001300
"NO";45;14;86;"Ravensville";45;"F";0;0;0;40;46094.000000;"S";2;11;"24";5;0;3;2;15;43;8.378950
"NO";41;14;0;"Ravensville";41;"F";0;0;0;39;46086.000000;"U";4;0;"12";5;1;1;0;18;41;0.000000
"NO";32;2;0;"Princeton";32;"F";0;0;0;54;46087.000000;"U";2;9;"12";2;0;0;0;10;35;0.000000
"NO";51;22;636;"Princeton";51;"F";0;0;0;64;46075.000000;"M";6;6;"12";1;1;2;9;9;25;15.939600
"NO";18;0;89;"Foxton";18;"F";0;0;0;39;46087.000000;"S";4;31;"36";5;2;1;1;12;48;10.489000
"NO";30;1;180;"Princeton";30;"F";0;0;0;38;46070.000000;"S";7;41;"48";5;0;2;1;7;53;9.025670
"NO";51;21;134;"Kingsville";51;"M";0;0;0;60;46135.000000;"S";5;31;"36";1;3;3;2;12;26;10.034000
"NO";36;9;136;"Ravensville";36;"M";0;0;0;53;46116.000000;"M";2;41;"48";2;1;2;1;8;37;10.752300
"NO";41;8;0;"Ravensville";41;"F";0;0;0;54;46111.000000;"U";7;30;"36";2;0;0;0;16;28;0.000000
"NO";36;7;0;"Foxton";36;"F";0;0;0;54;46072.000000;"M";2;24;"36";2;3;0;0;7;37;0.000000
"NO";44;17;0;"Catburg";44;"M";0;0;0;70;46104.000000;"S";5;40;"48";0;6;0;0;5;24;0.000000
"NO";31;0;453;"Kingsville";31;"M";0;0;0;52;46112.000000;"S";6;40;"48";2;1;4;4;9;38;10.927000
"NO";48;20;0;"Foxton";48;"M";0;0;0;53;46145.000000;"U";4;37;"48";3;0;0;0;14;32;0.000000
"NO";47;20;186;"Foxton";47;"M";0;0;0;55;46065.000000;"U";5;35;"48";2;1;5;3;7;36;12.439700
"NO";21;0;0;"Kingsville";21;"M";0;0;0;52;46092.000000;"S";7;25;"36";3;5;0;0;10;36;0.000000
"NO";64;32;98;"Catburg";64;"M";0;0;0;65;46131.000000;"U";3;36;"48";0;0;4;1;8;25;11.127300
"NO";33;2;0;"Kingsville";33;"F";0;0;0;57;46105.000000;"S";6;39;"48";2;2;0;0;12;30;0.000000
"NO";46;18;0;"Kingsville";46;"F";0;0;0;57;46051.000000;"U";5;7;"12";2;4;0;0;7;34;0.000000
"NO";37;6;0;"Foxton";37;"M";0;0;0;62;46133.000000;"S";6;-4;"0";1;1;0;0;11;26;0.000000
"NO";41;13;249;"Foxton";41;"F";0;0;0;38;46066.000000;"U";7;9;"12";5;0;2;1;8;52;10.082300
"NO";54;23;87;"Foxton";54;"M";0;0;0;60;46072.000000;"S";6;10;"12";1;0;5;2;9;29;12.378000
"NO";37;6;100;"Queensbury";37;"F";0;0;0;49;46078.000000;"U";5;11;"24";3;0;4;1;12;38;9.089000
"SI";38;9;239;"Ravensville";38;"M";0;0;0;61;46137.000000;"S";4;38;"48";1;0;6;2;6;31;10.739000
"NO";12;0;0;"Ravensville";12;"F";0;0;0;52;46071.000000;"S";5;27;"36";3;0;0;0;15;32;0.000000
"NO";37;8;0;"Foxton";37;"M";0;0;0;58;46142.000000;"M";3;-5;"0";2;2;1;0;16;25;0.000000
"NO";33;2;720;"Princeton";33;"F";0;0;0;61;46059.000000;"U";5;21;"24";1;0;3;17;10;28;25.339500
"NO";33;2;0;"Princeton";33;"M";0;0;0;60;46086.000000;"S";5;-2;"0";1;1;0;0;12;26;0.000000
"NO";38;10;0;"Foxton";38;"M";0;0;0;47;46115.000000;"M";7;12;"24";3;1;0;0;16;36;0.000000
"NO";51;21;0;"Queensbury";51;"M";0;0;0;62;46059.000000;"M";5;32;"36";1;2;0;0;6;31;0.000000
"NO";44;10;0;"Ravensville";44;"F";0;0;0;42;46104.000000;"M";2;16;"24";4;1;0;0;9;47;0.000000
"SI";31;0;302;"Princeton";31;"F";0;0;0;54;46111.000000;"S";4;25;"36";2;0;1;1;13;31;12.635700
"NO";39;8;252;"Foxton";39;"F";0;1;0;61;46125.000000;"S";4;31;"36";1;2;5;3;9;29;11.252000
"NO";33;4;0;"Catburg";33;"M";0;0;0;50;46146.000000;"S";5;18;"24";3;0;0;0;7;42;0.000000
"NO";38;6;0;"Ravensville";38;"F";0;0;0;50;46139.000000;"M";3;32;"36";3;0;0;0;8;41;0.000000
"NO";39;12;0;"Princeton";39;"F";0;0;0;64;46202.000000;"U";3;-4;"0";1;1;0;0;9;26;0.000000
"SI";38;9;103;"Princeton";38;"M";0;0;0;56;46192.000000;"M";4;29;"36";2;1;2;1;15;27;7.860670
"SI";22;0;107;"Princeton";22;"M";0;0;0;51;46205.000000;"S";3;15;"24";3;1;3;1;11;37;7.299000
"NO";39;11;0;"Foxton";39;"F";0;0;0;60;46246.000000;"U";6;23;"36";1;1;0;0;11;28;0.000000
"NO";42;11;123;"Ravensville";42;"F";0;0;0;49;46154.000000;"M";2;12;"24";3;2;4;2;9;41;11.451300
"NO";45;16;0;"Ravensville";45;"F";0;0;0;60;46151.000000;"M";6;31;"36";1;1;0;0;16;22;0.000000
"NO";43;13;0;"Kingsville";43;"F";0;0;0;24;46164.000000;"U";4;36;"48";7;0;0;0;20;55;0.000000
"NO";45;17;0;"Ravensville";45;"F";0;0;0;34;46183.000000;"U";7;14;"24";6;4;0;0;16;49;0.000000
"NO";46;15;394;"Ravensville";46;"F";0;0;0;47;46205.000000;"U";4;36;"48";3;1;1;8;18;33;14.789400
"SI";53;22;158;"Queensbury";53;"M";0;0;0;57;46241.000000;"U";5;5;"12";2;0;2;1;8;34;9.582330
"NO";33;1;0;"Princeton";33;"M";0;0;0;60;46160.000000;"S";2;20;"24";1;3;0;0;4;35;0.000000
"NO";47;18;0;"Ravensville";47;"M";0;0;0;52;46208.000000;"U";3;16;"24";3;1;0;0;19;27;0.000000
"NO";35;7;0;"Princeton";35;"F";0;0;0;42;46220.000000;"S";7;36;"48";4;0;0;0;17;40;0.000000
"NO";37;3;0;"Ravensville";37;"M";0;0;0;65;46206.000000;"M";3;14;"24";0;3;0;0;10;23;0.000000
"NO";43;14;0;"Ravensville";43;"M";0;0;0;54;46246.000000;"S";2;16;"24";2;1;0;0;19;25;0.000000
"NO";34;6;0;"Queensbury";34;"F";0;0;0;45;46191.000000;"U";3;13;"24";4;0;0;0;12;42;0.000000
"NO";37;8;0;"Princeton";37;"F";0;0;0;48;46156.000000;"U";7;14;"24";3;0;0;0;9;42;0.000000
"NO";21;0;0;"Kingsville";21;"M";0;0;0;57;46319.000000;"S";6;23;"24";2;2;0;0;11;31;0.000000
"NO";44;10;740;"Catburg";44;"M";0;0;0;59;46267.000000;"U";4;5;"12";1;5;5;2;14;25;11.198000
"NO";63;33;0;"Kingsville";63;"M";0;0;0;58;46261.000000;"U";6;35;"48";2;0;0;0;7;33;0.000000
"NO";45;15;0;"Queensbury";45;"M";0;0;0;38;46278.000000;"S";5;10;"12";5;1;0;0;14;46;0.000000
"NO";34;4;0;"Ravensville";34;"M";0;0;0;58;46367.000000;"U";3;-3;"0";1;0;1;0;16;24;0.000000
"NO";22;0;219;"Ravensville";22;"M";0;0;0;53;46426.000000;"S";6;16;"24";2;2;1;1;12;33;7.385670
"NO";30;0;0;"Queensbury";30;"M";0;0;0;47;46398.000000;"S";4;20;"24";4;0;0;0;13;39;0.000000
"NO";47;16;0;"Princeton";47;"M";0;0;0;56;46355.000000;"S";3;40;"48";2;0;0;0;10;32;0.000000
"NO";42;7;843;"Kingsville";42;"F";0;0;0;27;46445.000000;"M";3;6;"12";7;1;5;1;15;56;8.272330
"SI";39;11;685;"Princeton";39;"M";0;0;0;44;46452.000000;"S";2;12;"24";4;1;2;21;15;40;27.845301
"NO";28;0;1220;"Catburg";28;"F";0;0;0;54;46465.000000;"S";3;12;"24";2;0;2;1;8;36;10.065700
"NO";38;6;701;"Queensbury";38;"F";0;0;0;56;46452.000000;"S";7;28;"36";2;0;3;3;9;33;13.587000
"NO";38;10;0;"Kingsville";38;"M";0;0;0;57;46526.000000;"S";4;29;"36";2;0;0;0;11;31;0.000000
"NO";41;6;0;"Queensbury";41;"M";0;0;0;57;46526.000000;"M";4;6;"12";2;3;0;0;11;31;0.000000
"NO";34;8;0;"Ravensville";34;"M";0;0;0;58;46480.000000;"S";7;14;"24";2;3;0;0;11;30;0.000000
"NO";25;0;0;"Princeton";25;"F";0;0;0;52;46509.000000;"S";3;18;"24";3;0;0;0;10;37;0.000000
"NO";24;0;0;"Queensbury";24;"M";0;0;0;55;46505.000000;"S";4;26;"36";2;1;0;0;10;33;0.000000
"NO";44;13;0;"Kingsville";44;"F";0;0;0;39;46542.000000;"M";4;-7;"0";5;3;0;0;11;48;0.000000
"NO";45;14;0;"Catburg";45;"F";0;0;0;42;46542.000000;"M";7;5;"12";4;1;0;0;11;46;0.000000
"NO";24;0;0;"Ravensville";24;"F";0;0;0;62;46510.000000;"S";4;40;"48";1;0;0;0;15;21;0.000000
"NO";48;18;0;"Catburg";48;"F";0;0;0;51;46484.000000;"U";5;7;"12";3;0;0;0;8;40;0.000000
"NO";68;37;0;"Catburg";68;"F";0;0;0;54;46465.000000;"U";3;17;"24";2;0;0;0;9;35;0.000000
"NO";43;18;629;"Catburg";43;"F";0;0;0;61;46477.000000;"S";4;35;"48";1;1;1;5;4;34;11.722600
"NO";45;15;0;"Queensbury";45;"M";0;0;0;62;46477.000000;"U";6;-3;"0";1;1;1;0;17;19;0.000000
