response;branch;gender;gold_card;income;marital;months_current_account;loan_accounts;number_products;number_transactions;white_collar_percentage
"NO";"Catburg";"M";0;25895.000000;"S";26;0;3;3;19
"SI";"Kingsville";"M";0;25870.000000;"U";21;0;2;2;41
"SI";"Princeton";"M";0;25880.000000;"M";17;4;4;2;38
"NO";"Kingsville";"F";0;25929.000000;"U";21;3;0;0;35
"NO";"Ravensville";"F";0;25874.000000;"U";10;0;0;0;21
"NO";"Foxton";"M";0;25916.000000;"U";39;0;2;1;22
"NO";"Foxton";"M";0;25782.000000;"S";39;1;5;3;20
"NO";"Kingsville";"M";0;25782.000000;"M";31;0;5;3;20
"NO";"Foxton";"M";0;25819.000000;"M";38;4;0;0;46
"NO";"Queensbury";"M";0;25802.000000;"U";16;0;2;1;24
"NO";"Ravensville";"M";0;25802.000000;"U";-3;1;1;0;24
"NO";"Princeton";"M";0;25757.000000;"S";41;0;0;0;39
"NO";"Catburg";"M";0;25812.000000;"U";-6;1;0;0;25
"NO";"Ravensville";"M";0;25823.000000;"U";-2;0;2;0;33
"NO";"Princeton";"F";0;25786.000000;"S";9;1;0;0;39
"NO";"Kingsville";"F";0;25786.000000;"S";32;2;4;1;39
"NO";"Ravensville";"M";0;25754.000000;"S";34;2;0;0;30
"NO";"Kingsville";"F";0;25825.000000;"S";14;0;0;0;49
"NO";"Queensbury";"M";0;25821.000000;"S";20;0;5;2;30
"NO";"Kingsville";"M";0;25838.000000;"U";13;1;0;0;31
"NO";"Catburg";"F";0;25838.000000;"U";20;1;5;2;31
"NO";"Catburg";"F";0;25825.000000;"S";28;3;4;1;32
"NO";"Princeton";"M";0;25751.000000;"S";-2;0;2;0;27
"NO";"Kingsville";"M";0;25798.000000;"S";8;0;0;0;18
"NO";"Queensbury";"M";0;25821.000000;"S";12;0;2;1;41
"NO";"Foxton";"M";0;25779.000000;"S";32;1;0;0;35
"NO";"Princeton";"M";0;25813.000000;"U";-7;0;0;0;24
"NO";"Queensbury";"F";0;25774.000000;"S";36;2;0;0;37
"NO";"Catburg";"M";0;25843.000000;"S";27;0;0;0;38
"NO";"Ravensville";"F";0;25779.000000;"U";-5;0;0;0;38
"NO";"Kingsville";"F";0;25838.000000;"S";7;0;0;0;35
"NO";"Kingsville";"F";0;25833.000000;"M";-4;1;0;0;40
"NO";"Catburg";"F";0;25847.000000;"M";38;1;0;0;40
"NO";"Catburg";"F";0;25835.000000;"U";10;0;0;0;45
"NO";"Ravensville";"M";0;25827.000000;"M";-4;2;1;0;38
"NO";"Foxton";"M";0;25827.000000;"M";-3;1;0;0;47
"NO";"Catburg";"M";0;25769.000000;"M";26;5;2;1;35
"NO";"Catburg";"F";1;25686.000000;"M";26;0;0;0;36
"NO";"Princeton";"F";0;25657.000000;"M";-4;4;0;0;54
"NO";"Foxton";"M";0;25614.000000;"S";40;0;0;0;29
"NO";"Kingsville";"M";1;25625.000000;"S";25;2;4;2;39
"NO";"Kingsville";"M";0;25572.000000;"S";37;4;0;0;30
"NO";"Foxton";"F";0;25647.000000;"S";32;1;2;1;30
"NO";"Princeton";"F";0;25647.000000;"S";16;1;2;1;30
"NO";"Foxton";"F";0;25647.000000;"M";26;5;3;2;30
"NO";"Princeton";"M";0;25622.000000;"S";26;2;4;3;41
"NO";"Foxton";"F";1;25622.000000;"S";33;3;3;1;41
"NO";"Foxton";"M";0;25616.000000;"U";36;0;0;0;22
"NO";"Foxton";"M";0;25616.000000;"M";7;1;0;0;22
"NO";"Kingsville";"F";0;25616.000000;"M";-3;2;1;0;22
"NO";"Princeton";"M";0;25640.000000;"U";29;0;0;0;37
"NO";"Foxton";"F";0;25640.000000;"U";25;0;0;0;37
"NO";"Foxton";"M";0;25646.000000;"S";39;0;3;2;32
"NO";"Foxton";"F";0;25581.000000;"S";17;2;2;2;40
"NO";"Catburg";"F";0;25593.000000;"M";39;2;0;0;23
"NO";"Queensbury";"M";0;25593.000000;"U";-2;1;2;0;23
"NO";"Princeton";"F";0;25593.000000;"U";34;1;3;2;23
"SI";"Ravensville";"F";1;25597.000000;"M";30;1;2;2;32
"NO";"Ravensville";"F";0;25619.000000;"U";35;1;0;0;37
"NO";"Foxton";"F";0;25606.000000;"S";15;0;0;0;43
"NO";"Princeton";"M";0;25566.000000;"M";32;1;0;0;23
"NO";"Queensbury";"M";0;25609.000000;"S";23;0;0;0;43
"NO";"Kingsville";"F";0;25611.000000;"S";0;1;0;0;31
"NO";"Princeton";"F";0;25611.000000;"M";17;1;2;1;31
"NO";"Princeton";"M";0;25476.000000;"S";33;1;0;0;26
"NO";"Princeton";"M";0;25453.000000;"U";25;1;4;3;34
"NO";"Ravensville";"F";1;25531.000000;"M";19;3;3;1;14
"NO";"Princeton";"F";0;25531.000000;"S";32;1;4;1;14
"NO";"Queensbury";"M";0;25487.000000;"S";35;0;0;0;36
"NO";"Foxton";"F";0;25526.000000;"U";21;1;0;0;26
"NO";"Catburg";"M";0;25526.000000;"S";-5;3;0;0;26
"NO";"Princeton";"M";0;25481.000000;"U";26;0;0;0;29
"NO";"Kingsville";"F";0;25544.000000;"S";21;0;0;0;36
"NO";"Queensbury";"F";0;25528.000000;"S";9;0;0;0;39
"NO";"Catburg";"F";0;25549.000000;"S";-3;0;0;0;36
"NO";"Ravensville";"M";0;25364.000000;"M";33;1;0;0;35
"NO";"Foxton";"F";0;25420.000000;"M";18;1;0;0;26
"NO";"Catburg";"F";0;25420.000000;"U";29;3;0;0;26
"NO";"Kingsville";"F";0;25442.000000;"S";38;0;4;2;24
"NO";"Foxton";"F";0;25338.000000;"M";15;1;2;1;25
"SI";"Catburg";"M";0;25281.000000;"S";38;0;4;2;39
"NO";"Kingsville";"F";0;25215.000000;"S";32;0;0;0;18
"NO";"Princeton";"F";0;25215.000000;"M";16;2;2;1;18
"NO";"Queensbury";"F";0;25215.000000;"S";16;0;1;1;18
"NO";"Catburg";"F";0;25219.000000;"M";22;1;0;0;39
"NO";"Princeton";"M";0;25208.000000;"U";37;1;0;0;39
"NO";"Queensbury";"M";0;25249.000000;"S";32;0;0;0;42
"NO";"Foxton";"M";0;25208.000000;"U";30;2;3;1;45
"NO";"Princeton";"F";0;25169.000000;"S";-5;0;0;0;22
"NO";"Catburg";"F";0;25233.000000;"M";29;1;4;1;36
"NO";"Foxton";"M";0;25177.000000;"U";34;7;0;0;34
"NO";"Queensbury";"M";0;25183.000000;"M";8;0;3;1;23
"NO";"Catburg";"M";0;25207.000000;"U";17;1;0;0;32
"NO";"Queensbury";"M";0;25207.000000;"U";25;1;0;0;32
"NO";"Queensbury";"M";0;25166.000000;"U";15;2;0;0;29
"NO";"Queensbury";"M";0;25166.000000;"S";-2;1;1;0;29
"NO";"Queensbury";"M";0;25158.000000;"M";29;0;0;0;33
"NO";"Princeton";"F";0;25177.000000;"S";38;4;0;0;38
"NO";"Kingsville";"M";0;25169.000000;"S";27;2;1;1;52
"NO";"Ravensville";"M";0;25088.000000;"S";0;0;0;0;26
"NO";"Princeton";"M";0;25088.000000;"U";7;5;4;2;26
"NO";"Kingsville";"M";0;25124.000000;"S";-2;0;0;0;33
"NO";"Queensbury";"F";0;25126.000000;"S";34;1;0;0;20
"NO";"Princeton";"M";0;25099.000000;"M";13;2;0;0;30
"NO";"Ravensville";"F";0;25053.000000;"S";15;1;3;2;27
"NO";"Princeton";"F";0;25129.000000;"U";33;0;4;2;36
"NO";"Foxton";"F";0;25134.000000;"S";23;0;4;2;33
"NO";"Queensbury";"F";0;25067.000000;"M";-4;1;0;0;17
"NO";"Ravensville";"M";0;25089.000000;"S";34;1;3;2;40
"NO";"Foxton";"F";0;25097.000000;"S";39;0;0;0;35
"NO";"Queensbury";"F";0;25097.000000;"U";33;0;0;0;35
"NO";"Foxton";"M";0;25110.000000;"U";10;1;1;1;34
"NO";"Foxton";"M";0;25053.000000;"U";30;2;0;0;23
"NO";"Princeton";"M";0;25120.000000;"M";15;1;0;0;51
"NO";"Catburg";"F";0;25080.000000;"S";5;0;3;3;33
"NO";"Ravensville";"M";0;25120.000000;"S";25;4;0;0;22
"NO";"Ravensville";"F";0;25147.000000;"S";19;0;0;0;28
"NO";"Queensbury";"F";0;25122.000000;"S";8;3;0;0;30
"NO";"Kingsville";"M";0;25091.000000;"S";36;3;2;1;28
"NO";"Foxton";"F";0;25074.000000;"M";26;0;0;0;28
"NO";"Princeton";"F";0;25112.000000;"U";10;2;0;0;25
"NO";"Foxton";"F";0;25112.000000;"U";34;1;0;0;25
"NO";"Kingsville";"M";0;25106.000000;"S";5;1;2;2;35
"SI";"Princeton";"M";0;25106.000000;"S";15;0;5;1;35
"NO";"Princeton";"M";0;25106.000000;"M";19;0;0;0;35
"NO";"Ravensville";"M";0;25106.000000;"S";6;1;2;1;35
"NO";"Queensbury";"F";0;24960.000000;"M";36;1;0;0;31
"NO";"Catburg";"F";0;24991.000000;"M";0;1;1;0;44
"NO";"Kingsville";"M";0;25039.000000;"S";17;0;4;2;38
"NO";"Foxton";"F";0;24972.000000;"U";-3;2;0;0;39
"NO";"Ravensville";"F";1;24970.000000;"M";38;0;0;0;52
"SI";"Catburg";"M";0;24975.000000;"S";11;0;2;1;42
"NO";"Ravensville";"M";0;24978.000000;"U";10;0;5;2;31
"NO";"Princeton";"M";0;25021.000000;"U";38;1;2;1;40
"NO";"Ravensville";"M";0;24972.000000;"U";0;0;0;0;30
"NO";"Queensbury";"F";0;24972.000000;"S";12;0;0;0;30
"NO";"Kingsville";"F";0;24978.000000;"M";27;1;0;0;31
"NO";"Queensbury";"M";0;24982.000000;"S";26;0;0;0;36
"NO";"Princeton";"F";0;24982.000000;"U";7;1;0;0;36
"SI";"Queensbury";"M";0;24971.000000;"U";39;0;3;3;32
"NO";"Queensbury";"M";0;24993.000000;"S";29;0;0;0;38
"NO";"Queensbury";"M";0;24956.000000;"M";7;3;0;0;27
"NO";"Kingsville";"F";0;24961.000000;"U";27;2;0;0;32
"NO";"Ravensville";"M";0;24961.000000;"S";-1;0;1;0;32
"NO";"Kingsville";"M";0;24955.000000;"M";-2;1;1;0;36
"NO";"Queensbury";"M";0;25042.000000;"U";35;1;0;0;37
"NO";"Kingsville";"F";0;25042.000000;"S";26;0;2;2;37
"SI";"Kingsville";"M";0;24978.000000;"S";30;1;3;1;44
"NO";"Foxton";"F";0;24843.000000;"M";7;2;0;0;37
"NO";"Foxton";"M";0;24803.000000;"M";-1;1;0;0;21
"NO";"Queensbury";"F";0;24825.000000;"S";33;2;0;0;9
"NO";"Queensbury";"F";0;24785.000000;"U";37;3;0;0;26
"NO";"Princeton";"F";0;24765.000000;"U";20;0;0;0;33
"NO";"Princeton";"M";0;24809.000000;"S";21;0;2;1;38
"NO";"Queensbury";"F";0;24809.000000;"U";8;1;1;1;39
"NO";"Catburg";"M";0;24829.000000;"M";13;2;0;0;33
"NO";"Ravensville";"F";0;24823.000000;"U";31;2;0;0;51
"SI";"Princeton";"F";0;24823.000000;"M";25;1;4;1;51
"NO";"Queensbury";"M";1;24751.000000;"M";41;1;2;1;23
"NO";"Queensbury";"M";0;24834.000000;"S";11;0;0;0;33
"SI";"Foxton";"M";0;24753.000000;"M";17;1;5;5;52
"NO";"Princeton";"F";0;24778.000000;"S";17;0;2;1;41
"SI";"Catburg";"M";0;24777.000000;"U";25;0;5;2;37
"NO";"Foxton";"M";0;24688.000000;"S";7;0;0;0;44
"NO";"Ravensville";"F";0;24745.000000;"M";13;1;0;0;45
"NO";"Queensbury";"F";0;24659.000000;"S";28;1;0;0;31
"NO";"Princeton";"F";0;24596.000000;"U";16;1;4;2;39
"NO";"Queensbury";"F";0;24569.000000;"M";13;0;0;0;47
"NO";"Queensbury";"M";0;24534.000000;"U";18;0;0;0;36
"NO";"Queensbury";"F";0;24537.000000;"S";18;0;3;1;25
"NO";"Foxton";"M";0;24536.000000;"U";23;3;0;0;43
"NO";"Foxton";"M";0;24364.000000;"U";39;0;0;0;33
"NO";"Ravensville";"M";0;24364.000000;"U";15;0;0;0;33
"NO";"Catburg";"M";0;24449.000000;"S";40;1;0;0;38
"SI";"Catburg";"M";1;24374.000000;"U";40;1;4;1;14
"NO";"Princeton";"F";0;24395.000000;"S";19;2;0;0;53
"NO";"Kingsville";"F";0;24389.000000;"U";12;3;0;0;34
"SI";"Foxton";"M";0;24410.000000;"M";19;1;5;3;30
"NO";"Foxton";"F";0;24413.000000;"S";31;2;0;0;29
"NO";"Kingsville";"M";0;24419.000000;"U";23;2;0;0;43
"NO";"Ravensville";"M";0;24353.000000;"S";27;0;0;0;40
"NO";"Ravensville";"F";0;24353.000000;"U";30;0;0;0;40
"NO";"Princeton";"F";0;24353.000000;"M";29;1;1;1;40
"NO";"Kingsville";"M";0;24433.000000;"M";28;4;2;1;33
"NO";"Queensbury";"M";0;24436.000000;"S";19;0;0;0;43
"NO";"Queensbury";"F";0;24436.000000;"S";7;4;0;0;43
"NO";"Foxton";"F";0;24393.000000;"M";18;0;2;1;29
"NO";"Kingsville";"M";0;24441.000000;"U";6;0;1;1;25
"NO";"Kingsville";"M";0;24400.000000;"M";-4;2;3;0;15
"NO";"Kingsville";"M";0;24326.000000;"U";-2;0;0;0;53
"NO";"Kingsville";"F";0;24319.000000;"S";-4;0;0;0;41
"NO";"Foxton";"M";0;24311.000000;"M";22;2;0;0;22
"NO";"Foxton";"F";0;24287.000000;"S";29;0;0;0;30
"NO";"Catburg";"M";0;24214.000000;"S";15;0;0;0;30
"NO";"Foxton";"F";0;24196.000000;"M";8;0;4;3;37
"NO";"Princeton";"M";0;24057.000000;"M";34;1;0;0;33
"NO";"Catburg";"M";0;24117.000000;"U";20;2;0;0;46
"NO";"Kingsville";"F";0;24098.000000;"S";10;7;1;1;29
"NO";"Kingsville";"M";0;24098.000000;"S";36;1;5;2;29
"NO";"Foxton";"M";0;24124.000000;"M";0;3;3;1;18
"NO";"Foxton";"M";0;24130.000000;"S";-4;0;0;0;16
"NO";"Ravensville";"M";0;24070.000000;"S";8;0;0;0;33
"NO";"Ravensville";"F";0;24129.000000;"M";20;1;0;0;28
"NO";"Kingsville";"F";1;24079.000000;"M";24;7;4;2;33
"NO";"Princeton";"F";0;24112.000000;"S";26;0;0;0;24
"NO";"Foxton";"M";0;24084.000000;"U";13;2;0;0;31
"NO";"Foxton";"M";0;24084.000000;"U";6;0;0;0;31
"NO";"Princeton";"F";1;24095.000000;"S";36;4;3;2;45
"NO";"Ravensville";"M";0;24077.000000;"U";29;0;3;1;37
"NO";"Kingsville";"F";0;24088.000000;"S";10;0;3;1;35
"SI";"Catburg";"M";0;24004.000000;"S";35;0;3;2;24
"NO";"Catburg";"F";0;23945.000000;"M";12;2;0;0;23
"NO";"Princeton";"F";0;23878.000000;"U";33;0;0;0;44
"NO";"Princeton";"M";0;23880.000000;"S";0;7;0;0;32
"NO";"Queensbury";"F";0;23925.000000;"S";17;0;0;0;40
"NO";"Foxton";"M";0;23925.000000;"S";8;0;1;1;40
"NO";"Queensbury";"M";0;23925.000000;"U";35;0;3;3;40
"NO";"Queensbury";"F";0;23924.000000;"S";28;1;0;5;37
"NO";"Ravensville";"F";0;23856.000000;"U";39;0;0;0;29
"NO";"Foxton";"F";0;23856.000000;"S";6;1;0;0;29
"NO";"Foxton";"F";0;23856.000000;"U";-2;3;1;0;29
"NO";"Catburg";"M";0;23930.000000;"S";6;0;0;0;38
"NO";"Princeton";"F";0;23930.000000;"S";-6;2;0;0;38
"NO";"Kingsville";"F";0;23869.000000;"M";0;1;1;0;38
"NO";"Queensbury";"M";0;23886.000000;"M";24;1;0;0;45
"NO";"Kingsville";"M";0;23886.000000;"U";19;1;0;0;45
"NO";"Kingsville";"F";1;23874.000000;"M";27;2;4;1;36
"NO";"Ravensville";"F";0;23861.000000;"U";-2;4;0;0;33
"NO";"Kingsville";"F";0;23894.000000;"U";14;3;0;0;37
"NO";"Foxton";"F";0;23938.000000;"S";31;0;0;0;16
"NO";"Kingsville";"M";0;23911.000000;"U";27;1;4;2;21
"NO";"Princeton";"F";0;23861.000000;"U";-4;0;0;0;30
"NO";"Ravensville";"F";0;23860.000000;"S";34;0;3;2;50
"NO";"Queensbury";"F";1;23850.000000;"M";17;3;0;0;30
"NO";"Kingsville";"M";0;23766.000000;"U";18;0;1;1;44
"NO";"Kingsville";"M";0;23850.000000;"S";28;2;2;1;39
"NO";"Kingsville";"M";0;23562.000000;"U";35;0;0;0;32
"NO";"Foxton";"F";0;23590.000000;"M";7;0;2;1;14
"NO";"Kingsville";"M";0;23579.000000;"M";30;7;0;0;27
"NO";"Kingsville";"F";0;23537.000000;"M";-4;1;0;0;41
"NO";"Ravensville";"M";0;23463.000000;"M";-2;3;0;0;36
"NO";"Catburg";"M";0;23509.000000;"M";20;1;2;1;36
"NO";"Foxton";"F";0;23480.000000;"U";18;3;4;4;38
"NO";"Catburg";"F";0;23480.000000;"M";40;2;0;0;38
"NO";"Princeton";"M";0;23480.000000;"S";34;0;0;0;38
"NO";"Foxton";"F";0;23493.000000;"U";14;0;3;3;23
"NO";"Foxton";"M";0;23493.000000;"U";12;0;1;1;23
"NO";"Queensbury";"M";0;23465.000000;"U";15;1;0;0;31
"NO";"Princeton";"F";0;23465.000000;"S";21;0;1;1;31
"NO";"Queensbury";"M";0;23468.000000;"S";-2;0;0;0;36
"NO";"Ravensville";"M";0;23504.000000;"S";-6;0;0;0;28
"NO";"Catburg";"M";0;23504.000000;"U";33;0;2;1;28
"NO";"Ravensville";"F";0;23542.000000;"M";13;0;0;0;44
"NO";"Princeton";"F";0;23542.000000;"U";6;3;0;0;44
"NO";"Princeton";"F";0;23471.000000;"S";23;5;0;0;45
"NO";"Catburg";"M";0;23537.000000;"M";33;3;4;1;25
"NO";"Queensbury";"F";0;23548.000000;"U";6;0;0;0;63
"NO";"Kingsville";"F";0;23452.000000;"S";18;0;0;0;32
"NO";"Catburg";"M";0;23475.000000;"S";-1;1;2;0;33
"NO";"Foxton";"M";0;23502.000000;"M";23;1;0;0;18
"NO";"Princeton";"M";0;23502.000000;"S";14;0;3;2;18
"NO";"Kingsville";"M";0;23524.000000;"U";17;3;3;1;28
"NO";"Queensbury";"F";0;23534.000000;"M";27;4;4;4;29
"NO";"Ravensville";"F";0;23516.000000;"U";39;0;3;3;45
"NO";"Ravensville";"F";0;23421.000000;"M";19;1;5;3;25
"NO";"Foxton";"F";0;23421.000000;"U";32;1;0;0;51
"NO";"Princeton";"M";0;23432.000000;"S";41;4;4;1;28
"NO";"Princeton";"M";0;23357.000000;"U";-6;4;0;0;38
"NO";"Foxton";"M";0;23407.000000;"S";13;5;6;3;44
"SI";"Princeton";"M";0;23333.000000;"S";36;3;4;1;22
"NO";"Catburg";"M";0;23275.000000;"M";13;0;0;0;37
"NO";"Queensbury";"F";0;23279.000000;"U";33;0;2;2;38
"NO";"Ravensville";"M";1;23285.000000;"M";31;1;0;0;44
"NO";"Queensbury";"M";0;23253.000000;"U";-2;0;0;0;27
"NO";"Queensbury";"F";0;23192.000000;"M";35;1;1;1;27
"NO";"Queensbury";"F";0;23120.000000;"M";18;1;0;0;23
"NO";"Kingsville";"M";0;23068.000000;"S";31;3;0;0;40
"NO";"Catburg";"M";0;23054.000000;"U";29;1;6;1;32
"SI";"Catburg";"F";0;23124.000000;"M";38;7;3;2;33
"NO";"Foxton";"M";0;23120.000000;"M";-5;2;1;0;22
"NO";"Catburg";"F";0;23100.000000;"M";8;1;0;0;14
"NO";"Queensbury";"F";0;23145.000000;"S";12;3;0;0;36
"NO";"Catburg";"M";0;23145.000000;"U";15;0;3;2;44
"NO";"Foxton";"F";0;23101.000000;"U";11;2;0;0;34
"NO";"Catburg";"M";0;23097.000000;"S";19;1;4;2;40
"NO";"Ravensville";"F";0;23145.000000;"M";30;3;5;5;47
"NO";"Kingsville";"M";0;23138.000000;"M";31;5;0;0;35
"NO";"Ravensville";"M";0;23053.000000;"S";40;3;3;3;29
"NO";"Queensbury";"F";0;23110.000000;"S";41;0;1;1;33
"NO";"Ravensville";"F";0;23064.000000;"S";23;0;4;4;29
"NO";"Catburg";"F";0;22965.000000;"S";38;1;0;0;38
"NO";"Ravensville";"F";0;22978.000000;"S";17;0;3;1;32
"NO";"Kingsville";"M";0;23018.000000;"S";9;0;0;0;39
"NO";"Foxton";"M";0;23047.000000;"S";-6;0;0;0;25
"NO";"Ravensville";"F";0;22934.000000;"S";38;0;2;1;39
"NO";"Foxton";"M";0;22897.000000;"U";14;0;0;0;30
"NO";"Ravensville";"F";0;22897.000000;"S";39;0;3;2;30
"NO";"Ravensville";"F";0;22851.000000;"M";14;1;3;1;23
"NO";"Ravensville";"F";1;22882.000000;"S";35;7;2;2;26
"NO";"Queensbury";"M";0;22889.000000;"S";24;3;0;2;38
"NO";"Ravensville";"F";0;22889.000000;"M";-2;2;1;0;38
"NO";"Ravensville";"M";0;22858.000000;"S";8;0;0;0;25
"NO";"Princeton";"F";0;22874.000000;"S";35;0;4;3;36
"NO";"Princeton";"M";0;22947.000000;"S";29;0;0;0;19
"NO";"Ravensville";"F";0;22947.000000;"M";32;0;4;4;19
"NO";"Princeton";"F";0;22939.000000;"S";6;0;0;0;24
"NO";"Princeton";"F";0;22939.000000;"U";37;0;0;0;24
"NO";"Queensbury";"M";0;22879.000000;"M";-2;1;0;0;17
"NO";"Foxton";"F";0;22917.000000;"U";20;1;3;2;24
"NO";"Princeton";"M";0;22899.000000;"S";29;0;0;0;22
"NO";"Princeton";"F";0;22935.000000;"S";38;1;0;0;26
"SI";"Ravensville";"M";1;22935.000000;"M";29;1;5;3;26
"NO";"Foxton";"M";1;22935.000000;"M";38;4;3;1;26
"NO";"Ravensville";"F";0;22881.000000;"S";0;4;0;0;34
"NO";"Queensbury";"M";0;22881.000000;"S";31;0;0;0;34
"NO";"Ravensville";"F";0;22881.000000;"M";13;0;3;2;34
"NO";"Queensbury";"M";0;22915.000000;"M";39;2;4;2;33
"NO";"Kingsville";"F";0;22889.000000;"U";7;0;6;3;46
"NO";"Kingsville";"M";0;22869.000000;"M";-2;1;0;0;26
"NO";"Foxton";"M";0;22941.000000;"S";14;0;0;0;23
"SI";"Catburg";"F";0;22941.000000;"S";5;2;4;1;23
"NO";"Ravensville";"M";0;22846.000000;"U";38;0;2;1;34
"NO";"Queensbury";"M";0;22816.000000;"U";-1;0;0;0;31
"NO";"Princeton";"F";0;22803.000000;"S";5;0;0;0;29
"NO";"Kingsville";"F";0;22794.000000;"S";39;1;0;0;47
"NO";"Catburg";"F";0;22757.000000;"M";23;0;0;0;39
"NO";"Catburg";"M";0;22757.000000;"S";15;0;0;0;39
"SI";"Catburg";"F";0;22779.000000;"M";27;1;1;1;24
"NO";"Princeton";"M";0;22779.000000;"U";-3;0;0;0;24
"NO";"Kingsville";"F";0;22827.000000;"S";33;4;5;1;41
"NO";"Queensbury";"M";0;22802.000000;"S";18;0;4;2;39
"NO";"Foxton";"M";0;22766.000000;"S";8;2;0;0;30
"NO";"Ravensville";"M";0;22766.000000;"U";22;0;0;0;30
"NO";"Princeton";"F";0;22775.000000;"S";22;2;3;2;26
"NO";"Princeton";"F";0;22788.000000;"M";30;1;0;0;35
"NO";"Foxton";"M";0;22827.000000;"S";14;1;0;0;22
"NO";"Princeton";"F";0;22729.000000;"U";29;0;4;3;38
"NO";"Kingsville";"F";0;22737.000000;"U";20;3;2;2;30
"SI";"Kingsville";"M";0;22677.000000;"S";13;0;5;5;27
"NO";"Princeton";"M";0;22722.000000;"S";18;2;0;0;26
"NO";"Catburg";"F";0;22722.000000;"S";13;0;2;1;26
"NO";"Foxton";"F";0;22710.000000;"M";22;1;1;1;37
"NO";"Kingsville";"F";0;22710.000000;"S";24;1;2;2;36
"NO";"Princeton";"F";0;22658.000000;"U";28;0;0;0;33
"NO";"Kingsville";"M";0;22458.000000;"S";34;0;5;5;24
"NO";"Kingsville";"F";0;22496.000000;"S";39;0;0;0;48
"NO";"Catburg";"F";0;22472.000000;"S";29;0;0;0;29
"SI";"Catburg";"F";0;22550.000000;"U";26;2;2;1;36
"NO";"Ravensville";"M";0;22493.000000;"M";-1;5;0;0;21
"NO";"Kingsville";"F";0;22454.000000;"M";37;2;0;0;47
"NO";"Kingsville";"M";0;22509.000000;"M";21;2;0;0;37
"SI";"Ravensville";"F";0;22509.000000;"S";18;3;5;3;37
"NO";"Foxton";"F";0;22517.000000;"M";34;0;3;3;24
"NO";"Catburg";"F";0;22519.000000;"S";-5;0;0;0;29
"NO";"Ravensville";"F";0;22505.000000;"M";14;1;0;0;32
"NO";"Princeton";"M";0;22470.000000;"S";40;0;0;0;41
"NO";"Queensbury";"M";0;22470.000000;"S";6;4;0;0;17
"NO";"Kingsville";"M";0;22449.000000;"U";32;4;0;0;41
"NO";"Kingsville";"F";0;22415.000000;"U";25;2;4;1;38
"NO";"Ravensville";"M";0;22401.000000;"S";11;0;0;0;38
"NO";"Ravensville";"F";0;22385.000000;"S";33;0;0;0;49
"NO";"Ravensville";"F";1;22292.000000;"M";36;1;0;0;30
"NO";"Catburg";"F";0;22350.000000;"S";31;1;0;0;24
"NO";"Kingsville";"M";0;22245.000000;"S";10;1;0;0;35
"SI";"Kingsville";"F";0;22174.000000;"S";18;1;4;3;23
"NO";"Queensbury";"M";0;22105.000000;"M";29;1;0;0;29
"NO";"Princeton";"F";0;22126.000000;"S";-1;0;2;0;30
"SI";"Princeton";"F";0;21990.000000;"M";35;1;3;2;40
"NO";"Kingsville";"M";0;21953.000000;"M";17;0;0;0;34
"NO";"Foxton";"M";0;21865.000000;"S";16;2;1;1;27
"NO";"Foxton";"M";0;21769.000000;"S";-5;1;0;0;30
"NO";"Catburg";"F";0;21760.000000;"M";30;1;3;2;30
"NO";"Foxton";"F";0;21817.000000;"S";26;3;0;0;34
"NO";"Catburg";"F";0;21834.000000;"M";14;1;2;2;37
"NO";"Catburg";"M";0;21834.000000;"U";-3;2;1;0;37
"NO";"Catburg";"F";0;21818.000000;"S";-6;0;0;0;37
"NO";"Kingsville";"M";0;21847.000000;"M";-5;2;0;0;32
"NO";"Princeton";"M";0;21831.000000;"S";33;0;0;0;29
"NO";"Princeton";"F";0;21696.000000;"U";23;3;0;0;32
"NO";"Queensbury";"F";0;21579.000000;"S";10;0;1;1;40
"NO";"Ravensville";"F";0;21582.000000;"S";34;1;0;0;35
"SI";"Foxton";"F";0;21582.000000;"S";6;5;1;1;27
"NO";"Queensbury";"F";0;21577.000000;"S";5;2;0;0;40
"NO";"Foxton";"F";0;21650.000000;"M";28;2;0;0;40
"NO";"Kingsville";"F";0;21560.000000;"S";35;3;2;1;8
"NO";"Foxton";"M";0;21555.000000;"S";17;0;3;2;33
"NO";"Queensbury";"M";0;21542.000000;"S";39;1;0;0;22
"NO";"Ravensville";"F";0;21490.000000;"M";18;0;0;0;40
"NO";"Foxton";"M";0;21453.000000;"U";20;1;4;2;32
"SI";"Queensbury";"F";0;21524.000000;"S";31;0;3;3;25
"NO";"Ravensville";"F";0;21504.000000;"S";23;0;0;0;27
"NO";"Catburg";"F";0;21453.000000;"M";26;5;0;0;32
"NO";"Queensbury";"F";0;21515.000000;"S";7;0;0;0;40
"NO";"Princeton";"F";0;21529.000000;"M";5;0;0;0;47
"SI";"Catburg";"M";0;21366.000000;"M";17;1;3;2;40
"NO";"Princeton";"M";0;21401.000000;"S";11;0;5;2;20
"NO";"Ravensville";"M";0;21355.000000;"M";31;5;0;0;36
"NO";"Ravensville";"M";0;21308.000000;"S";14;0;2;1;24
"NO";"Queensbury";"F";0;21057.000000;"S";-6;0;0;0;49
"NO";"Ravensville";"F";0;21033.000000;"M";33;2;0;0;26
"NO";"Princeton";"M";1;21030.000000;"U";12;2;0;0;21
"NO";"Foxton";"M";0;20936.000000;"S";37;0;2;1;38
